SKU,Composite Item Name,Status,Combo Type,Mapped Item Name,Mapped Item SKU,Mapped Quantity
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,2.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_ELWH,Fully Furnished Comfort Pack - Eyelash White,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Eyelash (Juliette) White Twin XL Comforter,CMFT_TXL_PR_FRNGWHT-D,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,2.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Memory Foam Twin XL Mattress Topper,BEDTPR_TXL_MEMFOAM,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_ELWH_MEM,Fully Furnished Comfort Pack - Eyelash White - Memory Foam,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Pure Pintuck-Slate Twin XL Reversible Comforter,CMFT_TXL_PR_PNTCKGRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Slate 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_SLATE,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_PNGR,Fully Furnished Comfort Pack - Gray Pintuck,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Pure Pintuck-Slate Twin XL Reversible Comforter,CMFT_TXL_PR_PNTCKGRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Slate 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_SLATE,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Memory Foam Twin XL Mattress Topper,BEDTPR_TXL_MEMFOAM,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_PNGR_MEM,Fully Furnished Comfort Pack - Gray Pintuck - Memory Foam,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Green Floral (Kyra) Twin XL Comforter,CMFT_TXL_ST_FLWRGRN-D,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,2.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_FLGR,Fully Furnished Comfort Pack - Green Floral,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Green Floral (Kyra) Twin XL Comforter,CMFT_TXL_ST_FLWRGRN-D,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,2.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Memory Foam Twin XL Mattress Topper,BEDTPR_TXL_MEMFOAM,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_FLGR_MEM,Fully Furnished Comfort Pack - Green Floral - Memory Foam,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Slate Twin XL Reversible Comforter,CMFT_TXL_ST_SLATE,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Slate 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_SLATE,2.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_HSGR,Fully Furnished Comfort Pack - Harbor Slate,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Slate Twin XL Reversible Comforter,CMFT_TXL_ST_SLATE,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Slate 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_SLATE,2.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Memory Foam Twin XL Mattress Topper,BEDTPR_TXL_MEMFOAM,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_HSGR_MEM,Fully Furnished Comfort Pack - Harbor Slate - Memory Foam,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Lavender Blush Twin XL Reversible Comforter,CMFT_TXL_ST_BLSHLAV,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Lavender 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_LAV,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Blush 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_BLSH,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Storage Ottoman,STRGOTMN_GRY,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Storage Bench,STRGBNCH_GRY,1.0
PKG_FFN_LVLP,Fully Furnished Comfort Pack - Lavender Blush,active,Assembly,Gray Charging 3 Drawer Storage Cart,CHRGCRT_GRY-D,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Lavender Blush Twin XL Reversible Comforter,CMFT_TXL_ST_BLSHLAV,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Lavender 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_LAV,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Blush 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_BLSH,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Pillow,PILLOW,2.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Memory Foam Twin XL Mattress Topper,BEDTPR_TXL_MEMFOAM,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_FFN_LVLP_MEM,Fully Furnished Comfort Pack - Lavender Blush - Memory Foam,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
